Notes :


8/31/2022 1:54:25 PM
Codes
Ch : LED 2 (RED),Ch : LED 1 (IR),
57218,97709
57176,97713
57210,97696
57165,97742
57161,97675
57239,97675
57178,97671
57144,97639
57167,97554
57112,97492
57093,97480
57026,97362
57009,97349
56990,97409
57015,97330
57069,97321
57069,97262
57071,97236
57067,97144
56983,97144
56949,97119
56871,97082
56886,97044
56911,97080
56930,96995
56949,96959
56939,97004
56913,96997
56911,96966
56860,96921
56784,96858
56830,96837
56826,96822
56864,96903
56892,96890
56860,96911
56903,96966
56945,97023
56924,96959
56909,96983
56905,96989
56956,97065
56941,97080
56988,97170
56966,97150
57053,97215
57076,97232
57061,97328
57051,97239
57088,97319
57059,97336
57101,97379
57074,97461
57186,97573
57167,97643
57201,97759
57218,97757
57229,97816
57359,97916
57265,97897
57292,97963
57351,98058
57309,98089
57383,98198
57342,98245
57525,98266
57478,98388
57523,98498
57572,98537
57455,98629
57548,98608
57572,98697
57544,98776
57589,98864
57677,98972
57692,99055
57728,99111
57766,99192
57817,99211
57830,99347
57815,99463
57798,99446
57860,99476
57853,99689
57901,99698
57948,99817
58031,99859
58039,99956
58097,100034
58118,100096
58124,100168
58120,100273
58114,100280
58155,100339
58246,100446
58293,100553
58302,100636
58395,100680
58367,100768
58389,100807
58357,100853
58382,100964
58406,101048
58490,101080
58592,101180
58521,101289
58572,101331
58600,101448
58606,101402
58630,101506
58626,101570
58581,101596
58615,101645
58677,101774
58767,101863
58739,101890
58767,101971
58835,102009
58879,102136
58901,102106
58845,102197
58860,102242
58937,102342
58943,102415
59038,102470
59065,102576
59063,102644
59101,102677
59129,102735
59065,102705
59019,102779
59053,102856
59097,102862
59169,103008
59180,102995
59195,103152
59296,103148
59253,103225
59255,103259
59287,103293
59338,103372
59275,103389
59317,103425
59328,103511
59421,103598
59379,103740
59508,103748
59485,103818
59502,103803
59457,103803
59506,103816
59520,103922
59453,103939
59508,104074
59588,104121
59590,104159
59656,104223
59603,104244
59660,104303
59667,104390
59641,104349
59603,104449
59628,104475
59684,104578
59720,104595
59806,104726
59852,104644
59848,104756
59814,104769
59816,104824
59789,104840
59783,104904
59835,104861
59804,104978
59961,105044
59971,105117
59965,105149
59954,105187
60046,105270
59991,105224
59942,105217
59963,105253
59957,105315
59999,105416
60033,105460
60060,105441
59974,105503
60091,105596
60179,105584
60020,105596
60087,105556
60056,105687
60125,105689
60151,105706
60172,105791
60155,105808
60153,105861
60183,105895
60242,105955
60187,105912
60185,105916
60136,105953
60132,105920
60170,106057
60283,106089
60369,106189
60287,106132
60306,106224
60325,106231
60295,106284
60317,106318
60352,106296
60341,106386
60321,106474
60379,106454
60418,106474
60413,106620
60479,106546
60445,106606
60435,106599
60403,106586
60396,106559
60426,106631
60490,106796
60545,106725
60571,106847
60625,106855
60642,106930
60642,106883
60556,106932
60511,106936
60517,106896
60500,106981
60515,107071
60583,107115
60648,107105
60650,107171
60606,107251
60686,107232
60642,107224
60703,107203
60642,107239
60665,107237
60620,107301
60733,107422
60722,107439
60773,107490
60816,107541
60731,107473
60803,107596
60748,107501
60812,107556
60799,107572
60784,107647
60869,107683
60871,107734
60852,107742
60913,107793
60919,107734
60820,107738
60754,107738
60786,107691
60801,107715
60797,107766
60883,107738
60827,107736
60841,107721
60869,107678
60921,107548
60756,107507
60750,107465
60676,107403
60663,107213
60547,107145
60566,106972
60473,106644
60409,106396
60253,105910
60079,105403
59781,104794
59584,104123
59338,103349
59061,102574
58775,101713
58432,100777
58107,99900
57736,98966
57393,98017
57091,97078
56715,96206
56363,95313
55999,94528
55671,93762
55427,93110
55224,92350
54915,91697
54748,91123
54480,90530
54285,89948
54004,89432
53781,88912
53624,88551
53508,88175
53326,87839
53223,87585
53078,87286
53038,87013
52987,86772
52880,86589
52795,86359
52681,86230
52624,86097
52509,86029
52566,85915
52558,85853
52537,85802
52526,85766
52588,85766
52605,85699
52501,85680
52492,85726
52424,85732
52433,85676
52475,85747
52573,85830
52609,85955
52617,85995
52658,86050
52712,86071
52673,86120
52691,86171
52708,86293
52786,86395
52791,86537
52903,86638
52958,86806
53053,86862
53085,87073
53155,87127
53168,87240
53183,87354
53217,87542
53243,87664
53356,87849
53422,88042
53593,88208
53733,88402
53731,88581
53823,88754
53795,88965
53889,89129
53904,89229
53978,89451
54092,89682
54175,89940
54283,90126
54369,90260
54511,90545
54584,90714
54592,90901
54699,91070
54685,91207
54812,91472
54892,91736
55045,91927
55150,92192
55150,92356
55328,92589
55405,92738
55350,92905
55467,93041
55465,93224
55614,93425
55601,93656
55781,93811
55828,94026
55883,94187
55990,94412
56050,94536
56105,94704
56177,94822
56164,94945
56200,95093
56250,95269
56397,95474
56471,95560
56532,95694
56572,95859
56678,95944
56627,96142
56695,96215
56681,96300
56753,96492
56845,96626
56898,96714
56973,96886
57000,96968
57065,97097
57112,97165
57095,97285
57112,97330
57165,97404
57205,97592
57193,97770
57278,97776
57309,97948
57389,97935
57342,98055
57429,98136
57427,98145
57489,98266
57483,98320
57487,98413
57485,98505
57568,98591
57582,98674
57666,98731
57641,98818
57702,98826
57662,98868
57643,98959
57647,98947
57660,98991
57677,99089
57796,99169
57798,99198
57862,99298
57858,99277
57888,99258
57830,99351
57785,99277
57826,99347
57804,99324
57798,99427
57903,99418
57927,99495
57975,99508
57903,99508
57920,99478
57901,99427
57826,99459
57830,99362
57819,99403
57858,99414
57834,99351
57794,99326
57826,99283
57821,99341
57886,99218
57851,99277
57753,99173
57766,99169
57745,99147
57713,99156
57764,99145
57732,99162
57809,99091
57798,99070
57743,99042
57664,98991
57717,98964
57675,98996
57675,98868
57664,98964
57645,98898
57698,98923
57715,98900
57715,98991
57741,98851
57681,98913
57645,98885
57615,98849
57692,98879
57671,98945
57726,98942
57717,98991
57724,98966
57724,99061
57741,99017
57758,99040
57705,99049
57698,99044
57705,99101
57741,99169
57728,99226
57849,99347
57870,99315
57843,99330
57841,99410
57858,99454
57899,99471
57845,99476
57860,99561
57950,99681
57971,99776
58039,99742
58035,99787
58050,99937
58109,99971
58024,100013
58111,100113
58086,100041
58054,100147
58135,100299
58238,100318
58253,100448
58253,100517
58306,100600
58348,100517
58280,100663
58361,100723
58393,100802
58426,100809
58359,100947
58534,101018
58481,101165
58558,101167
58630,101306
58649,101331
58617,101342
58566,101382
58602,101421
58643,101531
58645,101683
58729,101664
58760,101825
58763,101808
58807,101869
58822,101984
58771,102003
58837,101982
58843,102033
