1661942210.000000, 1661942210.000000, 1661942210.000000
32.000000, 32.000000, 32.000000
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-19,6,61
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,61
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-19,6,61
-19,6,61
-20,6,60
-20,6,60
-19,7,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,61
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-19,6,60
-19,6,60
-20,6,60
-19,6,61
-20,6,61
-20,6,60
-19,6,60
-20,6,60
-19,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,61
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,61
-20,6,60
-20,6,60
-19,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,61
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,61
-19,6,61
-20,6,60
-19,6,60
-19,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-19,6,60
-19,6,60
-20,6,60
-20,6,60
-19,6,61
-20,6,60
-19,6,60
-19,6,60
-20,6,60
-20,6,60
-19,6,61
-19,6,60
-20,6,60
-19,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,61
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-19,6,60
-20,6,60
-19,6,61
-19,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,61
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,7,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,61
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,61
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-19,6,61
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,7,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,7,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,61
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,61
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,61
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,61
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,61
-20,6,61
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,7,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,61
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-19,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,61
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,7,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,7,61
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,7,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,61
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-19,6,60
-19,6,60
-20,6,60
-19,6,61
-19,6,60
-20,6,60
-19,6,60
-20,7,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,7,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,61
-19,6,60
-20,6,60
-19,6,60
-19,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-19,6,60
-20,6,60
-19,6,60
-19,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-19,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,61
-20,6,60
-20,6,61
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,61
-20,6,60
-20,6,60
-19,6,60
-19,6,61
-20,6,60
-20,6,60
-19,6,61
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,7,60
-20,6,61
-20,6,60
-20,6,60
-20,6,61
-19,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-19,6,60
-19,6,60
-20,6,60
-20,7,60
-19,6,61
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,61
-20,6,60
-19,6,60
-19,6,60
-19,6,60
-20,6,60
-19,6,61
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-19,6,61
-20,6,60
-20,6,60
-20,6,60
-19,6,61
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-19,6,60
-20,6,60
-19,6,60
-20,6,60
-19,6,60
-20,6,60
-19,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,61
-19,6,60
-20,6,60
-19,6,60
-20,6,61
-19,6,60
-19,6,60
-20,6,60
-19,6,61
-19,6,60
-19,6,60
-19,6,60
-19,6,60
-20,6,60
-19,6,60
-20,6,60
-19,6,60
-19,6,60
-19,6,60
-19,6,60
-19,7,60
-19,6,60
-19,6,60
-19,6,61
-19,6,60
-19,6,60
-19,6,61
-19,6,60
-19,6,61
-19,6,60
-19,7,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,7,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-19,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,61
-20,6,60
-20,6,60
-20,6,60
-20,7,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,61
-20,6,61
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,7,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,7,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,6,60
-20,7,60
-20,6,60
-20,6,61
-19,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-19,6,60
-19,6,60
-20,6,60
-19,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-19,6,60
-19,6,60
-20,6,60
-20,6,60
-20,7,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-19,6,60
-19,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-19,6,60
-19,6,60
-20,6,60
-20,6,60
-19,7,60
-19,6,60
-19,6,61
-20,6,61
-19,6,60
-19,6,60
-19,6,61
-20,6,60
-19,7,60
-20,6,61
-20,6,60
-19,6,60
-19,6,60
-20,6,60
-19,6,61
-19,6,60
-19,6,61
-20,7,60
-19,6,60
-19,6,60
-19,6,60
-19,6,60
-19,6,60
-19,6,60
-19,6,60
-19,6,60
-19,6,60
-19,6,60
-20,6,60
-19,6,60
-19,6,60
-19,6,60
-19,6,60
-20,6,60
-19,6,60
-19,6,60
-20,6,60
-19,6,60
-19,6,61
-20,6,61
-20,6,60
-19,6,61
-19,6,61
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-20,6,60
-19,6,60
-20,6,60
-20,6,60
-20,6,60
-19,6,60
-19,6,60
-20,6,60
-19,6,60
-20,6,60
-19,6,61
-19,6,60
-19,7,61
-21,6,60
-19,6,60
-19,6,61
-20,6,60
-19,6,61
-18,6,61
-20,6,60
