Notes :


8/31/2022 1:41:06 PM
Volts
Ch : LED 2 (RED),Ch : LED 1 (IR),
38.757133E-3,67.179108E-3
38.740540E-3,67.117882E-3
38.698196E-3,67.105865E-3
38.707924E-3,67.114449E-3
38.675308E-3,67.141342E-3
38.715363E-3,67.153358E-3
38.769722E-3,67.200279E-3
38.796043E-3,67.248917E-3
38.805771E-3,67.248917E-3
38.812065E-3,67.322731E-3
38.800049E-3,67.335320E-3
38.810921E-3,67.366219E-3
38.843536E-3,67.402267E-3
38.813210E-3,67.420578E-3
38.797188E-3,67.480087E-3
38.858414E-3,67.579079E-3
38.921928E-3,67.685509E-3
38.927078E-3,67.773056E-3
38.981438E-3,67.829704E-3
39.057541E-3,67.960167E-3
39.062691E-3,67.983627E-3
39.067268E-3,68.037987E-3
39.052963E-3,68.071175E-3
39.094162E-3,68.191910E-3
39.106178E-3,68.240547E-3
39.164543E-3,68.382454E-3
39.233208E-3,68.510628E-3
39.258957E-3,68.655968E-3
39.312172E-3,68.768120E-3
39.399147E-3,68.877411E-3
39.422035E-3,69.007301E-3
39.468384E-3,69.108582E-3
39.470673E-3,69.172096E-3
39.503860E-3,69.243050E-3
39.505005E-3,69.431877E-3
39.557648E-3,69.541740E-3
39.683533E-3,69.684792E-3
39.713860E-3,69.883347E-3
39.753914E-3,69.987488E-3
39.828300E-3,70.122528E-3
39.846039E-3,70.246124E-3
39.933586E-3,70.380020E-3
39.942169E-3,70.495033E-3
39.982224E-3,70.624352E-3
40.041161E-3,70.785713E-3
40.100670E-3,70.965958E-3
40.176773E-3,71.130753E-3
40.224266E-3,71.324730E-3
40.295792E-3,71.476364E-3
40.378761E-3,71.613121E-3
40.448570E-3,71.789932E-3
40.448570E-3,71.935272E-3
40.498924E-3,72.048569E-3
40.547562E-3,72.186470E-3
40.569305E-3,72.352409E-3
40.657425E-3,72.551537E-3
40.777016E-3,72.751236E-3
40.839386E-3,72.934341E-3
40.885162E-3,73.084259E-3
40.988159E-3,73.228455E-3
41.000175E-3,73.370361E-3
41.009903E-3,73.517990E-3
41.058540E-3,73.647308E-3
41.104317E-3,73.770905E-3
41.090584E-3,73.896217E-3
41.163826E-3,74.077034E-3
41.298294E-3,74.272156E-3
41.335487E-3,74.427223E-3
41.413879E-3,74.545670E-3
41.485977E-3,74.698448E-3
41.504288E-3,74.790573E-3
41.535759E-3,74.891853E-3
41.533470E-3,75.016594E-3
41.564369E-3,75.117874E-3
41.579819E-3,75.188828E-3
41.651917E-3,75.354767E-3
41.694260E-3,75.458336E-3
41.771507E-3,75.603104E-3
41.802979E-3,75.736427E-3
41.861343E-3,75.825691E-3
41.888809E-3,75.889206E-3
41.861343E-3,75.955009E-3
41.887665E-3,76.006508E-3
41.861343E-3,76.070595E-3
41.925430E-3,76.173592E-3
41.965485E-3,76.301765E-3
42.038727E-3,76.391029E-3
42.097092E-3,76.486015E-3
42.082787E-3,76.558113E-3
42.129135E-3,76.637077E-3
42.179489E-3,76.675987E-3
42.149734E-3,76.759529E-3
42.133713E-3,76.801872E-3
42.127991E-3,76.832199E-3
42.131424E-3,76.892281E-3
42.170334E-3,76.950645E-3
42.214394E-3,77.034187E-3
42.247581E-3,77.133751E-3
42.279053E-3,77.152061E-3
42.354012E-3,77.257347E-3
42.337990E-3,77.269363E-3
42.326546E-3,77.263069E-3
42.276764E-3,77.298546E-3
42.310524E-3,77.338028E-3
42.289925E-3,77.358627E-3
42.328835E-3,77.398682E-3
42.343140E-3,77.490807E-3
42.415810E-3,77.534294E-3
42.409515E-3,77.540588E-3
42.469597E-3,77.584076E-3
42.453575E-3,77.550316E-3
42.403793E-3,77.558899E-3
42.407227E-3,77.572060E-3
42.403793E-3,77.565765E-3
42.385483E-3,77.596092E-3
42.392921E-3,77.619553E-3
42.388916E-3,77.621841E-3
42.411232E-3,77.643013E-3
42.414665E-3,77.661324E-3
42.416954E-3,77.609825E-3
42.424393E-3,77.585220E-3
42.373466E-3,77.552605E-3
42.301941E-3,77.491951E-3
42.345428E-3,77.465630E-3
42.307091E-3,77.396393E-3
42.279053E-3,77.402687E-3
42.368317E-3,77.380371E-3
42.359734E-3,77.344322E-3
42.323112E-3,77.329445E-3
42.304802E-3,77.265930E-3
42.301941E-3,77.215576E-3
42.242432E-3,77.159500E-3
42.172623E-3,77.034187E-3
42.179489E-3,77.000427E-3
42.154312E-3,76.959229E-3
42.148590E-3,76.908302E-3
42.147446E-3,76.856232E-3
42.142296E-3,76.873970E-3
42.118263E-3,76.780128E-3
42.126274E-3,76.727486E-3
42.116547E-3,76.712036E-3
42.098808E-3,76.604462E-3
42.022133E-3,76.538086E-3
42.006683E-3,76.500320E-3
41.955757E-3,76.445961E-3
41.968918E-3,76.413918E-3
41.956902E-3,76.401901E-3
42.003250E-3,76.387596E-3
41.968918E-3,76.350403E-3
41.995811E-3,76.339531E-3
41.967773E-3,76.273727E-3
41.926575E-3,76.193047E-3
41.892242E-3,76.157570E-3
41.856766E-3,76.117516E-3
41.838455E-3,76.140404E-3
41.827583E-3,76.147842E-3
41.891098E-3,76.143265E-3
41.885376E-3,76.174736E-3
41.913414E-3,76.120949E-3
41.923141E-3,76.159859E-3
41.900826E-3,76.140404E-3
41.924286E-3,76.147842E-3
41.880226E-3,76.128387E-3
41.865921E-3,76.110077E-3
41.855621E-3,76.141548E-3
41.892242E-3,76.120949E-3
41.909409E-3,76.198769E-3
41.907120E-3,76.234818E-3
41.935158E-3,76.258850E-3
41.993523E-3,76.306343E-3
41.989517E-3,76.316071E-3
41.966629E-3,76.322365E-3
41.955757E-3,76.295471E-3
41.928864E-3,76.338387E-3
41.908264E-3,76.322365E-3
41.998100E-3,76.417923E-3
42.022133E-3,76.473427E-3
42.052460E-3,76.544952E-3
42.104530E-3,76.644516E-3
42.093658E-3,76.672554E-3
42.132568E-3,76.681137E-3
