1661941270.000000, 1661941270.000000, 1661941270.000000
32.000000, 32.000000, 32.000000
-27,8,57
-27,8,57
-27,8,57
-27,8,57
-27,9,57
-27,9,57
-27,8,57
-27,9,57
-26,8,58
-28,8,57
-28,9,57
-26,8,58
-28,8,57
-27,8,57
-26,8,57
-27,8,57
-27,8,57
-27,8,57
-27,8,57
-27,9,57
-26,8,58
-27,8,57
-27,9,57
-27,9,57
-28,9,57
-27,8,57
-26,9,57
-28,8,57
-27,8,57
-26,8,57
-27,8,57
-27,9,57
-27,8,57
-27,8,57
-27,8,57
-27,8,57
-27,8,57
-27,8,57
-26,8,58
-27,8,57
-27,8,57
-27,8,57
-26,8,57
-27,8,57
-27,8,57
-26,8,57
-27,8,57
-27,8,57
-27,9,57
-27,8,57
-27,9,57
-27,8,57
-27,8,57
-27,8,57
-27,8,57
-27,8,57
-27,8,57
-27,8,57
-27,8,57
-27,8,57
-27,8,57
-27,8,57
-27,8,57
-27,9,57
-27,8,57
-27,8,57
-27,8,57
-27,8,57
-27,8,57
-27,8,57
-27,8,57
-26,9,57
-27,8,57
-27,9,57
-27,8,57
-27,8,57
-27,8,57
-26,8,57
-27,9,57
-27,8,57
-27,8,57
-26,8,58
-27,9,57
-27,8,57
-27,8,57
-27,8,57
-27,8,58
-27,9,57
-26,8,57
-27,9,57
-27,8,57
-27,8,57
-27,9,57
-27,9,57
-26,8,58
-27,8,57
-27,8,57
-27,8,57
-26,9,57
-27,8,57
-27,8,57
-27,8,57
-26,8,57
-27,8,57
-27,9,57
-27,8,57
-26,9,58
-26,9,58
-26,9,57
-26,9,58
-27,9,57
-27,9,57
-26,8,58
-27,8,58
-27,9,57
-25,9,58
-25,9,58
-26,8,58
-26,9,58
-26,9,57
-25,9,58
-26,8,58
-27,9,58
-26,9,58
-26,9,58
-26,9,57
-26,9,58
-26,8,58
-26,9,58
-26,9,58
-26,8,58
-26,9,57
-26,9,57
-26,8,58
-26,9,57
-26,9,58
-26,8,58
-27,9,57
-26,9,58
-26,8,58
-26,9,57
-26,9,58
-26,9,58
-26,9,58
-27,9,57
-26,8,58
-26,9,58
-26,9,58
-26,8,58
-27,8,57
-25,9,58
-25,9,58
-27,8,57
-27,9,57
-25,8,58
-27,8,57
-27,9,57
-25,8,58
-26,8,58
-27,9,57
-25,9,58
-26,8,58
-27,9,57
-26,9,58
-26,8,58
-26,9,57
-26,8,58
