1661941357.000000, 1661941357.000000, 1661941357.000000
32.000000, 32.000000, 32.000000
-18,9,60
-18,10,60
-19,10,60
-18,10,60
-18,9,60
-19,9,60
-19,9,60
-18,9,60
-19,10,60
-19,10,60
-18,9,60
-19,10,60
-19,10,60
-18,10,60
-19,9,60
-19,10,61
-18,10,60
-19,10,60
-19,10,60
-18,10,60
-19,10,60
-18,9,60
-18,9,60
-19,10,60
-18,10,60
-18,10,61
-18,10,60
-18,10,60
-18,10,60
-19,9,60
-18,10,60
-18,10,60
-19,9,60
-19,10,60
-18,10,61
-18,9,60
-19,10,60
-18,9,60
-19,10,61
-18,9,60
-18,9,60
-19,7,60
-20,9,60
-19,9,60
-17,12,61
-16,10,61
-18,9,61
-18,11,60
-18,10,60
-17,10,61
-17,9,61
-16,9,61
-17,9,61
-17,9,61
-16,9,61
-16,9,61
-16,9,61
-16,9,61
-16,9,61
-15,10,62
-17,10,61
-17,10,61
-16,10,61
-16,10,61
-16,9,61
-16,9,61
-15,9,61
-16,10,61
-17,10,61
-16,9,61
-15,9,61
-16,10,61
-17,9,61
-17,10,61
-17,9,61
-16,10,61
-17,9,61
-17,9,61
-16,10,61
-17,9,61
-17,9,61
-17,9,60
-16,9,61
-17,9,61
-17,9,60
-18,9,61
-17,10,61
-17,9,60
-17,9,61
-17,9,60
-18,9,60
-18,10,61
-17,9,61
-18,9,61
-18,10,60
-18,9,61
-18,9,61
-18,9,60
-18,9,61
-18,9,60
-18,9,61
-18,9,61
-18,10,60
-18,10,61
-19,9,61
-18,9,60
-17,10,61
-18,9,60
-18,10,61
-18,9,61
-18,9,60
-18,9,60
-18,9,60
-18,9,60
-18,9,61
-18,9,60
-18,10,61
-18,9,60
-18,10,60
-18,9,61
-18,9,60
-18,9,61
-18,9,60
-18,9,61
-19,9,60
-18,10,60
-18,9,60
-18,9,61
-18,9,60
-18,9,60
-18,9,60
-18,10,60
-18,9,60
-19,9,60
-18,10,61
-18,9,60
-19,9,60
-18,9,60
-18,9,61
-18,10,60
-19,9,61
-19,9,60
-18,9,61
-19,9,61
-19,9,60
-18,9,60
-19,9,60
-18,9,60
-18,9,60
-18,9,60
-19,9,60
-18,9,60
-18,9,61
-19,9,60
-18,9,60
-18,9,61
-18,9,60
-19,9,60
-18,9,61
-18,9,61
-18,9,60
-18,10,60
-18,9,61
-19,10,60
-17,9,60
-19,9,61
-19,9,60
-17,9,61
-18,9,60
-18,10,60
-17,9,61
-18,9,61
-18,9,60
-18,9,60
-18,9,61
-18,10,61
-18,9,60
-18,9,61
-18,9,60
-18,9,60
-18,9,61
-18,9,60
-18,9,60
-18,10,61
-18,10,61
-18,9,60
-17,9,61
-18,10,61
-18,10,61
-17,9,60
-18,9,61
-18,9,60
-18,10,61
-18,9,61
-18,9,60
-19,9,61
-18,9,61
-17,9,61
-18,9,60
-19,9,60
-17,9,60
-18,9,61
-19,9,60
-19,9,60
-18,9,61
-20,9,60
-19,10,60
-18,9,60
-19,9,60
-19,9,60
-19,9,60
-18,9,60
-19,9,60
-19,9,60
-19,9,60
-18,9,60
-18,9,61
-19,9,60
-18,9,60
-17,9,61
-18,9,61
-19,9,60
-17,9,60
-17,9,61
-18,9,61
-19,9,60
-18,9,60
-18,9,61
-20,9,60
-19,9,60
-17,9,60
-18,9,60
-20,9,60
-19,9,60
-19,9,60
-20,9,60
-20,9,60
-18,9,60
-19,9,60
-19,9,60
-19,9,60
-19,9,61
-19,9,60
-19,9,60
-19,9,60
-18,9,60
-19,9,60
-19,9,60
-19,9,60
-19,9,60
-18,9,60
-18,9,60
-19,9,60
-19,9,60
-18,9,60
-18,9,60
-19,9,60
-19,9,60
-19,9,60
-20,9,60
-18,9,60
-18,9,60
-19,9,60
-19,9,60
-19,9,60
-18,10,60
-18,9,60
-18,9,61
-18,9,60
-18,9,60
-19,9,60
-18,9,60
-18,9,60
-19,10,60
-19,9,60
-18,9,61
-18,9,60
-19,10,60
-18,9,60
-18,9,61
-19,9,60
-19,9,60
-19,9,60
-19,9,60
-18,9,60
-19,9,60
-19,9,60
-19,9,60
-19,9,60
-18,9,60
-19,9,60
-19,10,60
-18,9,60
-19,9,60
-19,9,60
-19,9,60
-19,9,60
-18,9,61
-19,9,60
-19,10,60
-18,9,60
-18,9,61
-19,9,60
-18,10,60
-18,9,60
-19,9,60
-19,10,60
-18,9,60
-19,10,60
-19,9,60
-18,9,60
-19,9,60
-19,9,60
-19,9,60
-19,9,60
-18,10,60
-19,10,60
-19,9,60
-18,9,60
-19,10,60
-19,10,60
-18,9,60
-19,9,60
-20,9,60
-19,10,60
-18,9,60
-19,10,60
-19,10,60
-18,9,60
-19,9,60
-20,10,60
-18,9,60
-18,9,60
-20,9,60
-20,10,60
-18,10,60
-19,9,60
-20,9,60
-18,9,60
-18,9,60
-20,10,60
-18,9,60
-19,9,60
-19,10,60
-18,9,60
-19,9,60
-19,9,60
-20,9,60
-20,10,59
-20,9,60
-19,9,60
-19,10,60
-19,9,60
-19,9,60
-19,10,60
-19,9,60
-19,9,60
-18,9,60
-19,9,60
-19,10,60
-18,10,60
-19,9,60
-19,10,60
-19,9,60
-19,10,60
-19,10,60
-19,10,60
-19,9,60
-19,10,60
-20,10,60
-19,10,60
-19,9,60
-19,9,60
-19,10,60
-19,10,60
-18,9,60
-19,9,60
-20,10,60
-18,9,60
-19,10,60
-20,9,60
-20,9,60
-19,9,60
-21,10,60
-19,10,60
-19,9,60
-20,10,60
-19,9,60
-20,9,60
-20,10,60
-20,9,60
-20,9,60
-19,9,60
-20,9,60
-20,9,60
-20,9,60
-19,9,60
-19,9,60
-20,9,60
-19,9,60
-19,9,60
-20,9,60
-20,9,60
-19,9,60
-20,9,60
-20,9,60
-19,9,60
-20,9,60
-20,9,60
